Application order,Age at enrollment,Unemployment rate,Inflation rate,GDP,Units 1st sem credit,Units 1st sem enroll,Units 1st sem approved,Units 1st sem grade,Units 1st sem eval,Units 1st sem without eval,Target,cluster_label
1,27,15.5,2.8,-4.06,0,6,0,0.0,8,0,Dropout,2
1,18,7.6,2.6,0.32,0,5,5,14.4,5,0,Graduate,0
1,26,12.7,3.7,-1.7,0,5,4,12.0,10,0,Enrolled,0
1,19,7.6,2.6,0.32,0,6,6,14.166666666666666,6,0,Graduate,0
2,19,7.6,2.6,0.32,0,6,5,12.2,8,0,Graduate,0
2,21,9.4,-0.8,-3.12,0,5,3,12.0,8,1,Enrolled,0
4,24,12.7,3.7,-1.7,0,5,2,10.5,11,0,Enrolled,0
1,20,12.7,3.7,-1.7,0,6,3,12.333333333333334,8,0,Dropout,0
4,18,10.8,1.4,1.74,0,6,5,12.2,7,0,Enrolled,0
1,30,11.1,0.6,2.02,0,6,0,0.0,6,0,Dropout,2
1,22,11.1,0.6,2.02,0,7,6,11.5,10,0,Enrolled,0
1,21,10.8,1.4,1.74,4,9,9,10.88888888888889,9,0,Graduate,0
1,26,13.9,-0.3,0.79,0,7,6,12.166666666666666,12,0,Dropout,0
1,23,9.4,-0.8,-3.12,0,5,2,10.0,7,1,Enrolled,0
1,18,16.2,0.3,-0.92,0,6,6,12.666666666666666,6,0,Graduate,0
1,21,12.7,3.7,-1.7,0,6,5,11.4,9,0,Dropout,0
1,18,13.9,-0.3,0.79,0,0,0,0.0,0,0,Dropout,2
3,21,9.4,-0.8,-3.12,0,5,2,13.0,14,2,Enrolled,0
3,18,7.6,2.6,0.32,0,6,5,13.4,8,0,Enrolled,0
3,19,12.7,3.7,-1.7,0,6,6,13.5,6,0,Dropout,0
1,22,7.6,2.6,0.32,0,6,4,12.25,14,0,Enrolled,0
3,19,12.4,0.5,1.79,0,6,6,12.285714285714286,7,0,Graduate,0
5,19,9.4,-0.8,-3.12,0,5,0,0.0,12,4,Dropout,2
1,19,9.4,-0.8,-3.12,0,6,2,10.5,10,0,Dropout,0
1,27,9.4,-0.8,-3.12,0,5,3,14.0,12,2,Graduate,0
1,22,12.7,3.7,-1.7,2,5,5,14.2,7,0,Graduate,0
1,18,15.5,2.8,-4.06,0,6,5,13.0,8,0,Dropout,0
4,20,9.4,-0.8,-3.12,0,6,6,11.0,6,0,Graduate,0
1,34,9.4,-0.8,-3.12,3,8,3,11.0,9,0,Dropout,1
2,18,13.9,-0.3,0.79,0,7,6,12.385714285714286,9,0,Graduate,0
2,20,9.4,-0.8,-3.12,0,6,4,14.75,12,0,Graduate,0
1,20,12.7,3.7,-1.7,0,5,5,16.166666666666668,6,0,Graduate,0
1,25,16.2,0.3,-0.92,0,5,0,0.0,7,0,Dropout,2
4,18,8.9,1.4,3.51,0,5,5,12.4,6,0,Dropout,0
1,18,8.9,1.4,3.51,0,6,5,11.6,8,0,Dropout,0
1,18,9.4,-0.8,-3.12,0,6,5,12.2,8,0,Dropout,0
1,19,12.4,0.5,1.79,0,6,5,11.0,7,0,Graduate,0
2,19,10.8,1.4,1.74,0,6,6,12.333333333333334,8,0,Dropout,0
1,21,13.9,-0.3,0.79,3,6,6,14.833333333333334,6,0,Graduate,0
1,29,9.4,-0.8,-3.12,9,10,9,11.555555555555555,15,0,Enrolled,3
1,20,12.4,0.5,1.79,0,6,6,12.0,6,0,Graduate,0
1,21,8.9,1.4,3.51,13,13,11,12.727272727272728,13,0,Graduate,3
1,34,10.8,1.4,1.74,2,2,2,10.5,2,0,Dropout,1
4,20,12.7,3.7,-1.7,0,6,6,12.333333333333334,6,0,Graduate,0
1,24,10.8,1.4,1.74,0,5,0,0.0,10,0,Dropout,2
1,18,16.2,0.3,-0.92,0,7,7,14.842857142857143,7,0,Graduate,0
1,19,7.6,2.6,0.32,0,7,7,12.2,7,0,Enrolled,0
1,18,15.5,2.8,-4.06,0,5,4,10.8,10,0,Enrolled,0
9,28,10.8,1.4,1.74,0,5,4,12.75,7,0,Enrolled,0
1,28,11.1,0.6,2.02,0,5,2,11.0,13,0,Dropout,0
1,20,7.6,2.6,0.32,0,6,4,10.75,9,0,Dropout,0
1,22,9.4,-0.8,-3.12,0,8,8,12.55375,9,1,Graduate,0
4,19,10.8,1.4,1.74,0,8,7,12.665714285714284,8,0,Graduate,0
1,20,12.4,0.5,1.79,0,6,6,12.714285714285714,10,0,Enrolled,0
2,26,12.4,0.5,1.79,0,7,2,11.75,7,0,Dropout,0
2,21,9.4,-0.8,-3.12,0,6,3,11.0,11,0,Dropout,0
2,18,12.4,0.5,1.79,0,0,0,0.0,0,0,Graduate,2
1,18,11.1,0.6,2.02,0,5,5,13.4,5,0,Graduate,0
2,22,11.1,0.6,2.02,14,17,17,12.578947368421051,21,0,Graduate,3
1,36,16.2,0.3,-0.92,0,5,0,0.0,0,0,Dropout,2
1,20,13.9,-0.3,0.79,0,6,6,12.0,8,0,Graduate,0
5,20,10.8,1.4,1.74,0,6,3,12.333333333333334,6,0,Dropout,0
1,25,12.4,0.5,1.79,0,5,4,11.5,11,0,Dropout,0
1,35,15.5,2.8,-4.06,1,6,5,12.8,7,0,Graduate,1
1,22,11.1,0.6,2.02,0,0,0,0.0,0,0,Dropout,2
1,26,12.4,0.5,1.79,5,7,7,13.285714285714286,8,0,Enrolled,0
1,20,16.2,0.3,-0.92,0,6,4,11.8,16,0,Dropout,0
1,50,16.2,0.3,-0.92,6,13,6,11.333333333333334,13,0,Dropout,1
1,20,10.8,1.4,1.74,0,8,5,12.002,12,1,Dropout,0
1,20,12.4,0.5,1.79,0,7,5,13.976666666666668,10,0,Enrolled,0
1,35,15.5,2.8,-4.06,0,6,5,15.2,10,0,Dropout,1
1,19,15.5,2.8,-4.06,0,6,6,13.142857142857142,7,0,Graduate,0
2,43,9.4,-0.8,-3.12,0,5,0,0.0,14,1,Dropout,1
5,19,10.8,1.4,1.74,0,8,7,13.867142857142856,11,0,Graduate,0
1,25,12.7,3.7,-1.7,0,8,6,12.675,11,0,Graduate,0
1,19,13.9,-0.3,0.79,0,0,0,0.0,0,0,Graduate,2
2,20,7.6,2.6,0.32,0,6,6,12.0,6,0,Enrolled,0
1,22,12.7,3.7,-1.7,0,0,0,0.0,0,0,Dropout,2
1,19,11.1,0.6,2.02,0,6,6,11.0,7,0,Dropout,0
1,32,13.9,-0.3,0.79,0,5,4,10.75,11,0,Dropout,1
1,57,9.4,-0.8,-3.12,0,6,5,14.2,7,0,Graduate,1
1,20,16.2,0.3,-0.92,0,7,4,12.6,11,0,Dropout,0
1,38,8.9,1.4,3.51,0,5,0,0.0,5,0,Dropout,1
1,45,12.4,0.5,1.79,0,5,5,14.0,6,0,Graduate,1
1,43,10.8,1.4,1.74,0,6,2,10.0,16,0,Dropout,1
4,19,10.8,1.4,1.74,0,6,6,13.833333333333334,6,0,Graduate,0
1,49,15.5,2.8,-4.06,0,5,2,11.0,8,0,Dropout,1
1,43,10.8,1.4,1.74,0,8,7,11.635714285714286,8,0,Enrolled,1
1,34,11.1,0.6,2.02,0,6,4,12.25,6,0,Dropout,1
5,18,12.4,0.5,1.79,0,5,4,12.5,9,0,Enrolled,0
1,43,10.8,1.4,1.74,0,5,5,13.8,5,0,Graduate,1
2,21,15.5,2.8,-4.06,0,6,3,12.0,8,0,Dropout,0
1,40,7.6,2.6,0.32,0,5,3,11.0,9,0,Enrolled,1
1,19,10.8,1.4,1.74,0,6,4,13.75,7,0,Graduate,0
1,27,10.8,1.4,1.74,0,6,6,10.666666666666666,6,0,Enrolled,0
1,43,16.2,0.3,-0.92,0,7,0,0.0,7,0,Dropout,1
1,31,9.4,-0.8,-3.12,1,5,5,13.833333333333334,6,0,Graduate,1
1,26,8.9,1.4,3.51,0,6,0,0.0,6,0,Enrolled,2
1,34,8.9,1.4,3.51,0,5,5,15.8,5,0,Graduate,1
1,30,7.6,2.6,0.32,11,14,12,12.52608695652174,26,1,Graduate,3
1,36,16.2,0.3,-0.92,0,7,6,12.783333333333331,9,0,Dropout,1
1,46,11.1,0.6,2.02,0,5,0,0.0,5,0,Dropout,1
1,22,7.6,2.6,0.32,0,5,3,13.0,8,0,Graduate,0
1,27,16.2,0.3,-0.92,0,6,0,0.0,8,0,Dropout,2
2,20,8.9,1.4,3.51,0,5,5,10.8,7,0,Enrolled,0
1,20,8.9,1.4,3.51,0,5,5,11.0,7,0,Enrolled,0
1,31,12.7,3.7,-1.7,0,4,0,0.0,4,0,Dropout,2
1,20,9.4,-0.8,-3.12,0,5,0,0.0,7,0,Enrolled,2
1,21,10.8,1.4,1.74,0,6,2,12.0,10,0,Dropout,0
1,21,16.2,0.3,-0.92,0,5,4,10.75,7,0,Dropout,0
1,19,16.2,0.3,-0.92,0,5,5,11.6,8,0,Graduate,0
4,20,8.9,1.4,3.51,0,5,5,11.8,6,0,Graduate,0
1,18,12.4,0.5,1.79,0,6,6,16.0,7,0,Graduate,0
2,18,16.2,0.3,-0.92,0,6,6,12.666666666666666,6,0,Graduate,0
1,30,12.4,0.5,1.79,0,7,4,14.4,12,0,Enrolled,0
1,34,15.5,2.8,-4.06,0,6,0,0.0,6,0,Dropout,2
1,21,11.1,0.6,2.02,0,6,4,12.25,11,0,Enrolled,0
1,20,16.2,0.3,-0.92,2,7,5,12.6,9,0,Dropout,0
1,18,12.7,3.7,-1.7,0,8,7,13.4,8,0,Graduate,0
1,21,16.2,0.3,-0.92,0,0,0,0.0,0,0,Dropout,2
1,26,12.4,0.5,1.79,0,6,1,10.0,9,0,Dropout,0
1,20,9.4,-0.8,-3.12,0,5,0,0.0,5,0,Dropout,2
1,25,15.5,2.8,-4.06,0,6,3,11.25,16,0,Dropout,0
1,19,7.6,2.6,0.32,0,5,0,0.0,10,0,Enrolled,2
2,24,9.4,-0.8,-3.12,0,5,3,10.666666666666666,8,1,Dropout,0
1,20,7.6,2.6,0.32,0,5,4,11.75,7,0,Graduate,0
1,20,12.7,3.7,-1.7,0,5,0,0.0,5,0,Dropout,2
3,18,10.8,1.4,1.74,0,6,6,12.666666666666666,6,0,Graduate,0
1,25,12.7,3.7,-1.7,0,7,7,11.95,14,0,Enrolled,0
1,22,11.1,0.6,2.02,0,6,5,14.0,7,0,Graduate,0
1,41,9.4,-0.8,-3.12,0,6,0,0.0,6,6,Dropout,1
2,19,12.7,3.7,-1.7,0,5,2,11.5,11,0,Dropout,0
1,21,13.9,-0.3,0.79,0,6,6,12.0,10,0,Graduate,0
1,30,13.9,-0.3,0.79,0,6,6,16.428571428571427,7,0,Dropout,0
5,21,11.1,0.6,2.02,0,7,5,13.336000000000002,9,0,Graduate,0
2,26,10.8,1.4,1.74,0,7,0,0.0,7,0,Enrolled,2
1,21,11.1,0.6,2.02,2,7,7,14.666666666666666,9,0,Graduate,0
1,18,10.8,1.4,1.74,0,8,7,14.115714285714288,8,0,Graduate,0
4,19,12.4,0.5,1.79,0,6,6,14.857142857142858,7,0,Graduate,0
2,18,8.9,1.4,3.51,0,6,6,13.833333333333334,7,0,Graduate,0
2,19,12.7,3.7,-1.7,0,5,3,11.0,10,0,Enrolled,0
1,21,13.9,-0.3,0.79,0,6,4,11.75,11,0,Enrolled,0
2,18,13.9,-0.3,0.79,0,5,2,10.0,15,0,Dropout,0
1,24,10.8,1.4,1.74,0,8,6,12.415,15,0,Graduate,0
1,21,12.7,3.7,-1.7,0,5,1,11.0,12,0,Enrolled,0
1,23,16.2,0.3,-0.92,1,6,5,14.428571428571429,14,0,Graduate,0
2,18,10.8,1.4,1.74,0,8,7,14.312857142857142,8,0,Graduate,0
1,26,11.1,0.6,2.02,0,6,6,15.428571428571429,8,0,Enrolled,0
1,20,9.4,-0.8,-3.12,0,5,4,12.0,9,1,Graduate,0
1,18,11.1,0.6,2.02,0,6,6,13.833333333333334,7,0,Graduate,0
1,20,11.1,0.6,2.02,0,6,6,12.166666666666666,6,0,Graduate,0
1,20,12.7,3.7,-1.7,0,8,7,14.014285714285714,8,0,Enrolled,0
2,18,12.7,3.7,-1.7,0,6,2,10.333333333333334,15,3,Enrolled,0
4,22,12.4,0.5,1.79,0,6,5,13.2,7,0,Graduate,0
1,20,7.6,2.6,0.32,0,7,6,15.4,7,0,Graduate,0
4,19,13.9,-0.3,0.79,0,7,7,13.385714285714286,7,0,Graduate,0
1,18,15.5,2.8,-4.06,0,6,6,10.857142857142858,13,0,Dropout,0
2,18,13.9,-0.3,0.79,0,5,5,11.333333333333334,11,0,Graduate,0
4,19,10.8,1.4,1.74,0,5,4,14.5,7,0,Graduate,0
2,19,10.8,1.4,1.74,0,6,6,14.166666666666666,6,0,Graduate,0
1,24,7.6,2.6,0.32,0,6,6,12.833333333333334,7,0,Graduate,0
1,21,10.8,1.4,1.74,0,6,6,13.333333333333334,7,0,Graduate,0
1,20,11.1,0.6,2.02,0,6,6,13.666666666666666,7,0,Graduate,0
1,28,13.9,-0.3,0.79,0,6,6,10.833333333333334,6,0,Dropout,0
2,21,7.6,2.6,0.32,0,6,6,13.428571428571429,7,0,Graduate,0
1,20,11.1,0.6,2.02,0,7,7,12.401428571428571,7,0,Enrolled,0
1,36,16.2,0.3,-0.92,0,6,0,0.0,8,0,Dropout,1
1,42,12.7,3.7,-1.7,0,4,0,0.0,4,0,Dropout,1
1,47,7.6,2.6,0.32,0,5,4,11.5,9,0,Dropout,1
1,25,9.4,-0.8,-3.12,0,5,0,0.0,8,0,Dropout,2
1,25,15.5,2.8,-4.06,0,6,6,14.142857142857142,8,0,Graduate,0
1,48,12.4,0.5,1.79,0,6,0,0.0,6,0,Dropout,1
1,32,10.8,1.4,1.74,5,10,10,13.8,12,0,Graduate,3
1,38,8.9,1.4,3.51,10,10,10,13.6,10,0,Dropout,1
1,37,15.5,2.8,-4.06,11,16,15,11.733333333333333,23,0,Graduate,3
2,26,10.8,1.4,1.74,0,5,1,10.0,8,0,Dropout,0
1,23,13.9,-0.3,0.79,0,6,0,0.0,19,0,Dropout,2
1,23,15.5,2.8,-4.06,0,6,0,0.0,6,0,Enrolled,2
1,20,12.4,0.5,1.79,0,6,4,10.8,12,0,Enrolled,0
1,26,11.1,0.6,2.02,2,7,6,13.046666666666669,8,0,Dropout,0
1,45,12.7,3.7,-1.7,5,9,8,11.0,13,0,Enrolled,1
1,26,7.6,2.6,0.32,0,6,3,12.333333333333334,10,0,Enrolled,0
1,26,7.6,2.6,0.32,8,11,10,11.8,16,0,Graduate,3
1,25,10.8,1.4,1.74,0,5,3,11.0,8,0,Enrolled,0
4,18,9.4,-0.8,-3.12,0,8,8,13.11,8,0,Graduate,0
1,27,12.7,3.7,-1.7,0,8,7,14.414285714285716,8,0,Graduate,0
3,24,10.8,1.4,1.74,0,5,0,0.0,5,0,Dropout,2
1,20,15.5,2.8,-4.06,0,5,5,12.333333333333334,8,0,Graduate,0
1,18,15.5,2.8,-4.06,0,7,0,0.0,9,0,Dropout,2
6,18,12.7,3.7,-1.7,0,7,7,14.1,9,0,Graduate,0
4,18,9.4,-0.8,-3.12,0,8,8,13.045,8,0,Graduate,0
1,19,9.4,-0.8,-3.12,0,8,5,12.858,10,3,Enrolled,0
3,19,9.4,-0.8,-3.12,0,8,8,14.2525,8,0,Graduate,0
4,19,12.4,0.5,1.79,0,7,5,14.06,9,0,Enrolled,0
4,18,10.8,1.4,1.74,0,8,7,15.075714285714286,8,0,Graduate,0
2,18,12.7,3.7,-1.7,0,0,0,0.0,0,0,Enrolled,2
2,19,12.7,3.7,-1.7,0,5,4,13.75,5,0,Enrolled,0
0,23,15.5,2.8,-4.06,10,17,17,13.15,28,2,Graduate,3
2,21,13.9,-0.3,0.79,0,6,5,12.333333333333334,9,0,Graduate,0
3,18,16.2,0.3,-0.92,0,7,7,13.778571428571428,8,0,Graduate,0
1,20,10.8,1.4,1.74,0,6,3,10.333333333333334,12,0,Dropout,0
1,23,16.2,0.3,-0.92,0,6,3,11.333333333333334,11,0,Enrolled,0
1,20,10.8,1.4,1.74,0,6,5,13.2,7,0,Enrolled,0
1,18,13.9,-0.3,0.79,1,6,6,13.571428571428571,8,1,Graduate,0
1,29,9.4,-0.8,-3.12,8,11,11,12.75,14,0,Graduate,3
1,28,7.6,2.6,0.32,0,6,3,13.0,11,0,Dropout,0
3,19,9.4,-0.8,-3.12,0,5,3,11.333333333333334,7,0,Enrolled,0
1,24,10.8,1.4,1.74,0,6,0,0.0,12,0,Dropout,2
1,33,15.5,2.8,-4.06,0,0,0,0.0,0,0,Dropout,2
1,19,9.4,-0.8,-3.12,0,5,2,12.5,7,0,Dropout,0
1,19,11.1,0.6,2.02,0,6,6,14.857142857142858,7,0,Graduate,0
1,37,12.7,3.7,-1.7,3,9,8,12.0,13,0,Graduate,1
1,18,12.7,3.7,-1.7,0,0,0,0.0,0,0,Graduate,2
1,29,7.6,2.6,0.32,0,5,0,0.0,5,0,Enrolled,2
1,37,13.9,-0.3,0.79,0,7,7,12.828571428571427,8,0,Graduate,1
1,36,12.4,0.5,1.79,0,7,0,0.0,0,0,Dropout,2
2,19,8.9,1.4,3.51,0,6,6,13.333333333333334,6,0,Graduate,0
1,33,9.4,-0.8,-3.12,6,14,14,13.072857142857144,20,6,Graduate,3
1,34,15.5,2.8,-4.06,2,7,5,12.0,13,0,Dropout,1
1,18,12.4,0.5,1.79,0,6,6,15.5,6,0,Graduate,0
1,20,12.4,0.5,1.79,0,6,0,0.0,6,0,Dropout,2
1,19,13.9,-0.3,0.79,0,6,6,14.714285714285714,7,0,Graduate,0
3,20,13.9,-0.3,0.79,0,6,6,16.714285714285715,7,0,Graduate,0
1,19,12.4,0.5,1.79,0,6,6,10.857142857142858,9,0,Graduate,0
4,19,12.4,0.5,1.79,0,7,6,11.658333333333331,8,0,Graduate,0
2,22,9.4,-0.8,-3.12,0,6,5,11.6,8,0,Graduate,0
1,18,11.1,0.6,2.02,0,6,6,14.625,8,0,Enrolled,0
1,18,12.4,0.5,1.79,0,6,6,12.166666666666666,6,0,Graduate,0
3,19,12.4,0.5,1.79,0,7,4,13.375,12,0,Enrolled,0
1,19,12.7,3.7,-1.7,0,6,6,12.5,6,0,Graduate,0
1,31,7.6,2.6,0.32,0,7,5,12.56,8,0,Dropout,1
5,18,11.1,0.6,2.02,0,7,7,13.19,7,0,Graduate,0
1,19,10.8,1.4,1.74,0,6,3,11.0,11,0,Graduate,0
1,18,13.9,-0.3,0.79,0,0,0,0.0,0,0,Graduate,2
1,19,15.5,2.8,-4.06,0,6,5,11.6,11,0,Graduate,0
1,19,7.6,2.6,0.32,0,7,6,14.266666666666666,7,0,Graduate,0
1,19,10.8,1.4,1.74,0,5,4,11.0,6,0,Enrolled,0
1,30,7.6,2.6,0.32,8,10,9,12.666666666666666,11,0,Graduate,3
1,18,16.2,0.3,-0.92,0,6,0,0.0,6,0,Enrolled,2
6,18,12.7,3.7,-1.7,0,8,7,12.771428571428572,11,0,Graduate,0
5,21,12.7,3.7,-1.7,0,5,0,0.0,12,3,Dropout,2
1,19,13.9,-0.3,0.79,3,6,6,15.5,6,0,Graduate,0
1,19,12.4,0.5,1.79,0,6,6,13.285714285714286,7,0,Enrolled,0
5,19,13.9,-0.3,0.79,0,7,5,11.716666666666669,11,0,Enrolled,0
1,19,8.9,1.4,3.51,0,6,6,11.333333333333334,8,0,Dropout,0
2,19,8.9,1.4,3.51,0,6,6,13.333333333333334,6,0,Graduate,0
1,39,16.2,0.3,-0.92,0,5,4,12.333333333333334,13,0,Graduate,1
2,18,7.6,2.6,0.32,0,6,6,12.333333333333334,6,0,Enrolled,0
1,20,12.7,3.7,-1.7,0,0,0,0.0,0,0,Dropout,2
5,19,8.9,1.4,3.51,0,5,5,12.6,8,0,Graduate,0
3,18,11.1,0.6,2.02,0,5,5,12.6,5,0,Enrolled,0
1,34,11.1,0.6,2.02,1,6,6,14.333333333333334,10,0,Enrolled,1
2,22,7.6,2.6,0.32,0,5,3,12.0,8,0,Enrolled,0
1,24,13.9,-0.3,0.79,0,6,6,14.857142857142858,7,0,Graduate,0
1,34,7.6,2.6,0.32,12,15,12,11.916666666666666,17,0,Graduate,3
1,46,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,1
2,50,9.4,-0.8,-3.12,0,5,3,13.333333333333334,12,1,Enrolled,1
1,37,15.5,2.8,-4.06,0,5,0,0.0,5,0,Dropout,1
2,18,8.9,1.4,3.51,0,6,6,17.0,6,0,Graduate,0
1,25,11.1,0.6,2.02,0,6,3,11.666666666666666,13,0,Enrolled,0
1,46,15.5,2.8,-4.06,14,19,19,12.210526315789474,24,0,Graduate,3
1,30,13.9,-0.3,0.79,1,6,6,13.0,8,1,Graduate,0
1,37,12.7,3.7,-1.7,0,5,0,0.0,0,0,Dropout,1
1,50,12.7,3.7,-1.7,0,5,2,10.5,9,0,Enrolled,1
1,20,12.4,0.5,1.79,0,6,6,13.571428571428571,7,0,Graduate,0
2,39,11.1,0.6,2.02,0,3,1,14.0,7,0,Dropout,1
1,53,15.5,2.8,-4.06,0,5,0,0.0,5,0,Dropout,1
1,54,15.5,2.8,-4.06,13,15,13,12.461538461538462,20,1,Dropout,1
1,19,13.9,-0.3,0.79,0,6,4,14.4,8,0,Graduate,0
2,20,8.9,1.4,3.51,0,6,0,0.0,6,0,Dropout,2
3,18,8.9,1.4,3.51,0,6,6,14.333333333333334,6,0,Graduate,0
1,21,8.9,1.4,3.51,7,13,11,11.909090909090908,21,0,Graduate,3
3,18,13.9,-0.3,0.79,1,6,6,13.714285714285714,8,1,Graduate,0
1,19,11.1,0.6,2.02,0,7,0,0.0,0,0,Dropout,2
1,18,11.1,0.6,2.02,0,7,5,13.46,10,0,Dropout,0
1,19,11.1,0.6,2.02,0,6,6,15.0,6,0,Graduate,0
1,18,13.9,-0.3,0.79,0,0,0,0.0,0,0,Dropout,2
2,19,12.7,3.7,-1.7,0,6,5,13.4,7,0,Graduate,0
1,48,7.6,2.6,0.32,0,6,5,13.0,9,0,Enrolled,1
1,34,13.9,-0.3,0.79,0,6,4,11.25,13,0,Graduate,1
1,18,7.6,2.6,0.32,0,5,5,12.6,5,0,Graduate,0
1,50,10.8,1.4,1.74,0,6,6,12.666666666666666,8,0,Graduate,1
1,41,12.4,0.5,1.79,20,21,21,12.333333333333334,23,0,Graduate,3
2,22,7.6,2.6,0.32,0,6,5,12.0,11,0,Dropout,0
1,43,7.6,2.6,0.32,0,5,5,16.4,5,0,Graduate,1
1,50,10.8,1.4,1.74,0,1,0,0.0,1,1,Dropout,1
1,60,13.9,-0.3,0.79,0,6,6,12.75,10,0,Graduate,1
1,41,9.4,-0.8,-3.12,0,5,4,14.5,14,1,Enrolled,1
1,47,7.6,2.6,0.32,0,5,5,14.8,5,0,Graduate,1
1,22,11.1,0.6,2.02,12,17,17,10.36842105263158,22,0,Graduate,3
1,41,10.8,1.4,1.74,0,7,0,0.0,0,0,Dropout,1
1,28,7.6,2.6,0.32,6,10,6,10.666666666666666,15,0,Enrolled,3
1,32,10.8,1.4,1.74,9,15,13,12.692307692307692,21,0,Graduate,3
1,50,7.6,2.6,0.32,0,5,0,0.0,0,0,Dropout,1
1,53,8.9,1.4,3.51,14,15,15,11.8,15,0,Enrolled,1
1,54,12.4,0.5,1.79,0,7,0,0.0,7,0,Dropout,1
1,49,13.9,-0.3,0.79,0,6,5,12.333333333333334,9,0,Enrolled,1
1,34,12.7,3.7,-1.7,6,12,11,13.0,18,0,Dropout,3
1,45,16.2,0.3,-0.92,0,6,4,12.5,13,0,Dropout,1
1,47,12.4,0.5,1.79,0,6,5,12.2,8,0,Graduate,1
1,22,9.4,-0.8,-3.12,5,10,8,11.0,15,0,Enrolled,3
1,33,12.4,0.5,1.79,0,5,1,10.0,14,0,Dropout,1
1,43,8.9,1.4,3.51,0,6,6,12.333333333333334,7,0,Graduate,1
1,54,15.5,2.8,-4.06,9,13,13,14.307692307692308,13,0,Graduate,1
1,39,12.7,3.7,-1.7,7,11,11,14.454545454545457,13,0,Graduate,1
1,39,7.6,2.6,0.32,0,5,5,11.0,6,0,Graduate,1
1,18,15.5,2.8,-4.06,0,6,6,13.142857142857142,8,0,Graduate,0
1,19,16.2,0.3,-0.92,0,6,6,13.75,8,0,Graduate,0
4,18,8.9,1.4,3.51,0,6,6,14.0,6,0,Graduate,0
1,44,7.6,2.6,0.32,5,8,8,13.75,13,0,Graduate,1
1,27,12.4,0.5,1.79,0,5,0,0.0,5,0,Dropout,2
2,18,8.9,1.4,3.51,0,6,6,13.166666666666666,6,0,Graduate,0
1,45,9.4,-0.8,-3.12,10,12,9,12.444444444444445,12,3,Dropout,1
4,20,7.6,2.6,0.32,0,6,6,12.666666666666666,7,0,Graduate,0
1,40,10.8,1.4,1.74,0,6,6,11.333333333333334,7,0,Graduate,1
1,40,13.9,-0.3,0.79,0,5,4,11.25,9,0,Enrolled,1
1,18,13.9,-0.3,0.79,0,7,7,13.6125,8,0,Graduate,0
6,21,12.7,3.7,-1.7,0,8,7,12.414285714285716,8,0,Graduate,0
2,20,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Graduate,2
1,36,9.4,-0.8,-3.12,8,12,11,11.5,21,0,Enrolled,3
1,27,9.4,-0.8,-3.12,0,5,0,0.0,5,0,Dropout,2
1,32,12.7,3.7,-1.7,0,7,7,11.0,10,0,Graduate,1
1,18,8.9,1.4,3.51,0,6,6,14.0,6,0,Graduate,0
1,37,16.2,0.3,-0.92,0,6,4,12.0,13,0,Dropout,1
1,19,10.8,1.4,1.74,0,6,6,12.5,7,0,Graduate,0
2,41,10.8,1.4,1.74,0,6,6,11.333333333333334,8,0,Graduate,1
4,18,7.6,2.6,0.32,0,7,6,14.066666666666668,7,0,Graduate,0
1,21,7.6,2.6,0.32,2,9,8,13.555555555555555,14,0,Graduate,0
1,23,12.4,0.5,1.79,0,6,5,11.6,13,0,Dropout,0
2,18,13.9,-0.3,0.79,0,6,0,0.0,0,0,Dropout,2
6,18,9.4,-0.8,-3.12,0,8,8,13.27625,8,0,Graduate,0
4,21,7.6,2.6,0.32,0,6,0,0.0,0,0,Dropout,2
2,19,7.6,2.6,0.32,0,6,6,14.375,8,0,Graduate,0
2,47,9.4,-0.8,-3.12,0,5,0,0.0,0,0,Dropout,1
1,48,10.8,1.4,1.74,0,6,6,10.666666666666666,7,0,Enrolled,1
1,39,16.2,0.3,-0.92,9,13,12,13.416666666666666,19,0,Graduate,3
1,19,11.1,0.6,2.02,0,7,6,12.97166666666667,9,0,Graduate,0
1,38,9.4,-0.8,-3.12,14,15,14,10.928571428571429,16,0,Dropout,3
1,27,8.9,1.4,3.51,0,6,0,0.0,6,0,Dropout,2
1,18,12.4,0.5,1.79,0,0,0,0.0,0,0,Graduate,2
1,34,12.7,3.7,-1.7,0,6,4,13.25,6,0,Enrolled,1
1,48,15.5,2.8,-4.06,0,6,6,11.333333333333334,14,0,Dropout,1
1,25,7.6,2.6,0.32,0,5,1,11.0,6,0,Dropout,0
1,32,12.7,3.7,-1.7,0,8,7,12.757142857142856,9,0,Graduate,1
1,18,16.2,0.3,-0.92,0,6,6,14.5,6,0,Graduate,0
1,20,12.4,0.5,1.79,3,6,6,13.833333333333334,6,0,Graduate,0
1,20,7.6,2.6,0.32,0,5,4,11.25,8,0,Graduate,0
1,20,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Dropout,2
3,19,9.4,-0.8,-3.12,0,8,1,13.67,10,7,Enrolled,0
1,39,7.6,2.6,0.32,0,5,0,0.0,9,0,Dropout,1
1,29,10.8,1.4,1.74,0,5,1,13.0,10,4,Dropout,0
1,36,12.7,3.7,-1.7,0,5,0,0.0,5,0,Dropout,1
6,18,12.7,3.7,-1.7,0,8,7,11.971428571428572,12,0,Graduate,0
1,51,7.6,2.6,0.32,0,6,0,0.0,12,0,Dropout,1
